sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
CL-SN-SE-WP,,Boots,configurable,"Root Test 01/Riding Gear,Root Test 01/Riding Gear/Motorcycle Riding Boots,Root Test 01/Riding Gear/Motorcycle Riding Boots/Short \/ City Riding biking boots,Root Test 01/Riding Gear/Motorcycle Riding Boots/Riding Boots below Rs.8000,Root Test 01/Sale,Root Test 01/Monsoon Gear for riders",base,Clan Stealth Waterproof CE Certified Riding Boots,"<h3><strong>Clan SNKR | SE Waterproof Riding Boots Features:</strong></h3>
<p>Elevate your&nbsp;<strong>style</strong>&nbsp;and&nbsp;<strong>safety</strong>&nbsp;instantly with Clan Riding Sneakers, ideal for city rides, weekend getaways, and motorcycle adventures.</p>
<ul>
<li><strong>Ready for Any Ride</strong>: Engineered for the unpredictable, they offer instant protection when you need it most.</li>
<li><strong>Versatile Style</strong>: Seamlessly transition from riding to relaxation. Perfect with jeans, chinos, or shorts.</li>
<li><strong>All-Day Comfort</strong>: With cushioned footbed, shock absorbing rubber sole & premium oiled leather, experience comfort in every step.</li>
<li><strong>One Pair, Multiple Benefits</strong>: Each pair serves as your go-to footwear for every journey, style, and season.</li>
<li><strong>For Any Weather&nbsp;</strong>(<strong>100% Waterproof</strong>)<strong>:&nbsp;</strong>Equipped with our advanced Drytech Waterproof Lining, ride confidently in rain or shine (*WP version only).</li>
<li><strong>Performance:&nbsp;</strong>Shoe Certified to CE -&nbsp;<strong>EN 13634:2017</strong>&nbsp;Standard.&nbsp;<strong>Performance level 1,2,1,1</strong>&nbsp;-<strong>&nbsp;</strong>WAD & SRA. [<em><a title=""CE Certificate"" href=""https://cdn.shopify.com/s/files/1/0617/4926/4613/files/DSS_0598_PPE_24_3119_Issue_1.pdf?v=1716449510"">EN 13634:2017 Certificate</a></em>]&nbsp;</li>
</ul>
<h3><strong>Material & Construction:</strong></h3>
<ul>
<li><strong>Upper</strong>: Abrasion Resistant Oiled Genuine Leather</li>
<li><strong>Outsole</strong>: High Density Dual Color Rubber sole</li>
<li><strong>Gear Guard</strong>: Anti-Scratch Rubberised Protector</li>
<li><strong>Water Proof (WP Version Only):&nbsp;</strong>Drytech Water Proof Lining. (Upto 3rd eyelet from top)</li>
</ul>
<h3><strong>Safety Features:</strong></h3>
<ul>
<li><strong>Ankle</strong>: Rigid Moulded TPU Disc with Foam Padding</li>
<li><strong>Toe:&nbsp;</strong>Thermoformed Toe Cap</li>
<li><strong>Heel</strong>: Thermoformed Heel Counter</li>
<li><strong>Midsole</strong>: Extruded for Lateral Protection</li>
<li><strong>Reflector</strong>: High Visibility Reflector</li>
<li><strong>Laces Holder:&nbsp;</strong>Elastic lace holder</li>
<li><strong>Hi-Grip Sole:&nbsp;</strong>Hi-traction Geometric Pattern Rubber Sole</li>
</ul>
<h3><strong>Comfort & Fit:</strong></h3>
<ul>
<li><strong>Footbed</strong>: Anatomically Cushioned EVA foam footbed</li>
<li><strong>Lining</strong>: Breathable Mesh Liner</li>
</ul>
<h3><strong>Design:</strong></h3>
<ul>
<li>Inspired by high-top lifestyle sneakers</li>
<li>Pairs with jeans, chinos, or shorts</li>
</ul>
<h3><strong>Feel & Finish:</strong></h3>
<ul>
<li>The finish is soft and textured with a muted sheen, feeling buttery and slightly textured to the touch, without any glossy residue.</li>
</ul>
<table style=""border-collapse: collapse; width: 70.0426%; height: 305.938px;"" border=""1"">
<tbody>
<tr style=""height: 124.844px;"">
<td style=""width: 49.9831%; height: 124.844px;"">&nbsp;</td>
<td style=""width: 49.9831%; height: 124.844px;"">
<h2 class=""image-with-text__heading h2 rte""><strong>Sleek Design</strong></h2>
<div class=""image-with-text__text rte body"">
<p>Combining urban elegance with the robustness of a riding shoe, be the talk of the town without compromising on safety.</p>
</div>
</td>
</tr>
<tr style=""height: 124.844px;"">
<td style=""width: 49.9831%; height: 124.844px;"">
<h2 class=""image-with-text__heading h2 rte""><strong>Street-Ready</strong></h2>
<div class=""image-with-text__text rte body"">
<p>Built for the unpredictability of city streets, our sneakers boast 3-point protection, gear shifter protector, and a high-traction rubber sole to ensure you're ready for every twist and turn.</p>
</div>
</td>
<td style=""width: 49.9831%; height: 124.844px;"">&nbsp;</td>
</tr>
<tr style=""height: 18.75px;"">
<td style=""width: 49.9831%; height: 18.75px;"">&nbsp;</td>
<td style=""width: 49.9831%; height: 18.75px;"">
<h2 class=""image-with-text__heading h2 rte""><strong>100% Waterproof</strong></h2>
<div class=""image-with-text__text rte body"">
<p>Ride Rain or Shine&nbsp;<em>-&nbsp;</em>With advanced waterproofing technology, these sneakers ensure your feet stay dry, no matter what. *WP version only</p>
</div>
</td>
</tr>
<tr style=""height: 18.75px;"">
<td style=""width: 49.9831%; height: 18.75px;"">
<h2 class=""image-with-text__heading h2 rte""><strong>All-day Comfort</strong></h2>
<div class=""image-with-text__text rte body"">
<p>Experience unparalleled comfort with our anatomically cushioned EVA footbed, shock-absorbing rubber sole and breathable mesh liner, perfect for both riding and relaxation.</p>
</div>
</td>
<td style=""width: 49.9831%; height: 18.75px;"">&nbsp;</td>
</tr>
<tr style=""height: 18.75px;"">
<td style=""width: 49.9831%; height: 18.75px;"">&nbsp;</td>
<td style=""width: 49.9831%; height: 18.75px;"">
<h2 class=""image-with-text__heading h2 rte""><strong>Style Flexibility</strong></h2>
<div class=""image-with-text__text rte body"">
<p>Seamlessly transition from day to night, ride to relaxation. Our sneakers are the perfect match for jeans, chinos, or shorts, making them a versatile addition to any wardrobe.</p>
</div>
</td>
</tr>
</tbody>
</table>","<h3><strong>Clan SNKR | SE Waterproof Riding Boots - The riding sneaker you will&nbsp;<em>LOVE</em>&nbsp;wearing&nbsp;<em>ALL-DAY, EVERY DAY.</em></strong></h3>
<ul>
<li>Most comfortable riding shoes on the market.</li>
<li>Equipped with advanced Drytech Waterproof Lining, ride confidently in rain or shine</li>
<li>Protection for every ride, from road trips to daily commute.</li>
<li>Urban sneaker styling to match your daily style.</li>
</ul>",4,1,0,"Catalog, Search",,,,,clan-snkr-se-waterproof-riding-boots,Buy Clan SNKR | SE Riding Boots | CE Certified | Waterproof | Rs.6499 | EMI & COD available,"Clan SNKR | SE Waterproof Riding Boots,waterproof riding boots,motorcycle riding boots, motorcycle boots,motorcycle boots men,motorcycle riding boots for men,biker boots men,men's motorcycle boots, riding boots for men","Clan SNKR | SE Waterproof CE Certified Riding Boots - The riding sneaker you will LOVE wearing ALL-DAY, EVERY DAY. Available in UK 7 to 13 sizes in 4 colours. Free shipping across India.",/s/n/snkr--se-_9__5.jpg,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots - Black/Grey,/s/n/snkr--se-_9__5.jpg,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots - Black/Grey,/s/n/snkr--se-_9__5.jpg,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots - Black/Grey,/s/n/snkr--se-_9__5.jpg,,5/24/24,04-07-2026,,,Product Info Column,,,,Use config,,,,,2 columns with right bar,,Use config,India,"condition=New,gender=Male|Female|Unisex,ship_cost=0.000000,size_chart_01=<h3><strong>Clan SNKR | SE Waterproof Riding Boots Size Chart:</strong></h3>
<table style=""border-collapse: collapse; width: 60.4703%; height: 150px;"" border=""1"">
<tbody>
<tr style=""height: 18.75px;"">
<td style=""width: 24.9719%; height: 18.75px; text-align: center;""><strong>EU Size</strong></td>
<td style=""width: 24.9719%; height: 18.75px; text-align: center;""><strong>UK Size</strong></td>
<td style=""width: 24.9719%; height: 18.75px; text-align: center;""><strong>US Size</strong></td>
<td style=""width: 24.8187%; height: 18.75px; text-align: center;""><strong>CMS </strong><strong>(Length)</strong></td>
</tr>
<tr style=""height: 18.75px; text-align: center;"">
<td style=""width: 24.9719%; height: 18.75px;"">41</td>
<td style=""width: 24.9719%; height: 18.75px;"">7</td>
<td style=""width: 24.9719%; height: 18.75px;"">8</td>
<td style=""width: 24.8187%; height: 18.75px;"">27.5</td>
</tr>
<tr style=""height: 18.75px; text-align: center;"">
<td style=""width: 24.9719%; height: 18.75px;"">42</td>
<td style=""width: 24.9719%; height: 18.75px;"">8</td>
<td style=""width: 24.9719%; height: 18.75px;"">9</td>
<td style=""width: 24.8187%; height: 18.75px;"">28</td>
</tr>
<tr style=""height: 18.75px; text-align: center;"">
<td style=""width: 24.9719%; height: 18.75px;"">43</td>
<td style=""width: 24.9719%; height: 18.75px;"">9</td>
<td style=""width: 24.9719%; height: 18.75px;"">10</td>
<td style=""width: 24.8187%; height: 18.75px;"">28.5</td>
</tr>
<tr style=""height: 18.75px; text-align: center;"">
<td style=""width: 24.9719%; height: 18.75px;"">44</td>
<td style=""width: 24.9719%; height: 18.75px;"">10</td>
<td style=""width: 24.9719%; height: 18.75px;"">11</td>
<td style=""width: 24.8187%; height: 18.75px;"">29</td>
</tr>
<tr style=""height: 18.75px; text-align: center;"">
<td style=""width: 24.9719%; height: 18.75px;"">45</td>
<td style=""width: 24.9719%; height: 18.75px;"">11</td>
<td style=""width: 24.9719%; height: 18.75px;"">12</td>
<td style=""width: 24.8187%; height: 18.75px;"">29.5</td>
</tr>
<tr style=""height: 18.75px; text-align: center;"">
<td style=""width: 24.9719%; height: 18.75px;"">46</td>
<td style=""width: 24.9719%; height: 18.75px;"">12</td>
<td style=""width: 24.9719%; height: 18.75px;"">13</td>
<td style=""width: 24.8187%; height: 18.75px;"">30</td>
</tr>
<tr style=""height: 18.75px;"">
<td style=""width: 24.9719%; height: 18.75px; text-align: center;"">47</td>
<td style=""width: 24.9719%; height: 18.75px; text-align: center;"">13</td>
<td style=""width: 24.9719%; height: 18.75px; text-align: center;"">14</td>
<td style=""width: 24.8187%; height: 18.75px; text-align: center;"">30.5</td>
</tr>
</tbody>
</table>",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,"AVSRG,I-RST-GL-ARMG,BBGSUG,TRCRG,REBG,RDMG,AMI,RCTB","1,2,3,4,5,6,7,8","RVRJ,REPRJ,ANRJ,I-RST-JK-DMEX,TRRZRJ,AXFRJ","1,2,3,4,5,6","REVMB,RURRS,MURB,AXSRB,RECWB,I-FAL-BT-MTH2-BK,I-FAL-BT-TENS,ATTMB","1,2,3,4,5,6,7,8","/s/n/snkr--se-_9__3.jpg,/s/n/snkr--se-_25__2.jpg,/s/n/snkr--se-_14__2.jpg,/s/n/snkr--se-_10__2.jpg,/s/n/snkr--se-_3__3.jpg,/s/n/snkr--se-_17__2.jpg,/s/n/snkr--se-_13__2.jpg,/s/n/snkr--se-_2__3.jpg,/s/n/snkr--se-_4__3.jpg,/s/n/snkr--se-_5__3.jpg,/s/n/snkr--se-_6__3.jpg,/s/n/snkr--se-_7__3.jpg,/s/n/snkr--se-_1__3.jpg,/s/n/snkr--se-_8__3.jpg,/s/n/snkr--se-_11__2.jpg,/s/n/snkr--se-_12__2.jpg,/s/n/snkr--se-_15__2.jpg,/s/n/snkr--se-_16__2.jpg,/s/n/snkr--se-_18__2.jpg,/s/n/snkr--se-_19__2.jpg,/s/n/snkr--se-_20__2.jpg,/s/n/snkr--se-_21__1_1.jpg,/s/n/snkr--se-_22__2.jpg,/s/n/snkr--se-_23__2.jpg,/s/n/snkr--se-_24__2.jpg,/s/n/snkr--se-_26__2.jpg,/s/n/snkr--se-_27__2.jpg,/s/n/snkr--se-_9__5.jpg","Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots - Black/Grey,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots - Black/Red,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots - Black/Blue,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots - Black/Orange,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots - Black/,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots ,Clan SNKR | Stealth Edition Waterproof CE Certified Riding Boots - Black/Grey",,,,,,,,,,,,"sku=CL-SN-SE-BL/GREY/B/WP-7,eu_size_for_boots=41,color=Black/Grey|sku=CL-SN-SE-BL/RED/B/WP-7,eu_size_for_boots=41,color=Black/Red|sku=CL-SN-SE-BL/Blue/B/WP-7,eu_size_for_boots=41,color=Black/Blue|sku=CL-SN-SE-BL/ORG/B/WP-7,eu_size_for_boots=41,color=Black/Orange|sku=CL-SN-SE-BL/GREY/B/WP-8,eu_size_for_boots=42,color=Black/Grey|sku=CL-SN-SE-BL/RED/B/WP-8,eu_size_for_boots=42,color=Black/Red|sku=CL-SN-SE-BL/Blue/B/WP-8,eu_size_for_boots=42,color=Black/Blue|sku=CL-SN-SE-BL/ORG/B/WP-8,eu_size_for_boots=42,color=Black/Orange|sku=CL-SN-SE-BL/GREY/B/WP-9,eu_size_for_boots=43,color=Black/Grey|sku=CL-SN-SE-BL/RED/B/WP-9,eu_size_for_boots=43,color=Black/Red|sku=CL-SN-SE-BL/Blue/B/WP-9,eu_size_for_boots=43,color=Black/Blue|sku=CL-SN-SE-BL/ORG/B/WP-9,eu_size_for_boots=43,color=Black/Orange|sku=CL-SN-SE-BL/GREY/B/WP-10,eu_size_for_boots=44,color=Black/Grey|sku=CL-SN-SE-BL/RED/B/WP-10,eu_size_for_boots=44,color=Black/Red|sku=CL-SN-SE-BL/Blue/B/WP-10,eu_size_for_boots=44,color=Black/Blue|sku=CL-SN-SE-BL/ORG/B/WP-10,eu_size_for_boots=44,color=Black/Orange|sku=CL-SN-SE-BL/GREY/B/WP-11,eu_size_for_boots=45,color=Black/Grey|sku=CL-SN-SE-BL/RED/B/WP-11,eu_size_for_boots=45,color=Black/Red|sku=CL-SN-SE-BL/Blue/B/WP-11,eu_size_for_boots=45,color=Black/Blue|sku=CL-SN-SE-BL/ORG/B/WP-11,eu_size_for_boots=45,color=Black/Orange|sku=CL-SN-SE-BL/GREY/B/WP-12,eu_size_for_boots=46,color=Black/Grey|sku=CL-SN-SE-BL/RED/B/WP-12,eu_size_for_boots=46,color=Black/Red|sku=CL-SN-SE-BL/Blue/B/WP-12,eu_size_for_boots=46,color=Black/Blue|sku=CL-SN-SE-BL/ORG/B/WP-12,eu_size_for_boots=46,color=Black/Orange|sku=CL-SN-SE-BL/GREY/B/WP-13,eu_size_for_boots=47,color=Black/Grey|sku=CL-SN-SE-BL/RED/B/WP-13,eu_size_for_boots=47,color=Black/Red|sku=CL-SN-SE-BL/Blue/B/WP-13,eu_size_for_boots=47,color=Black/Blue|sku=CL-SN-SE-BL/ORG/B/WP-13,eu_size_for_boots=47,color=Black/Orange","eu_size_for_boots=EU Size for boots,color=Color"
